date,open,high,low,close,volume
2025-10-23,352.51,354.35,348.71,354.12,2408077.0
2025-10-24,357.21,358.1,353.29,353.52,2016850.0
2025-10-27,355.57,358.56,352.4135,357.8,2828152.0
2025-10-28,360.0,363.7,357.8,359.91,3005594.0
2025-10-29,355.515,355.515,337.05,337.86,6746464.0
2025-10-30,338.2,344.6951,333.1,339.24,4373224.0
2025-10-31,338.7,341.26,336.8,340.31,3763381.0
2025-11-03,340.31,342.46,332.88,337.47,3916593.0
2025-11-04,335.02,340.55,332.81,335.35,3694266.0
2025-11-05,332.61,336.84,331.24,335.53,2629651.0
2025-11-06,333.0,333.2,324.55,327.35,3888696.0
2025-11-07,325.83,331.01,323.0329,326.95,4112574.0
2025-11-10,328.0,329.9576,325.0,328.85,3086999.0
2025-11-11,329.5,334.0,329.13,333.22,2827150.0
2025-11-12,333.61,338.4,333.1752,337.05,2990154.0
2025-11-13,335.01,340.0,332.795,333.6,3084558.0
2025-11-14,332.91,333.75,328.59,331.11,2761396.0
2025-11-17,331.105,332.38,324.43,325.07,3299999.0
2025-11-18,323.78,326.64,320.8,324.47,3286395.0
2025-11-19,323.175,323.36,315.175,318.11,3738436.0
2025-11-20,318.87,323.1847,312.09,312.4,3884778.0
2025-11-21,313.565,327.75,311.585,324.19,4825412.0
2025-11-24,325.0,325.77,318.34,318.73,5414378.0
2025-11-25,317.77,321.52,315.57,319.55,3765001.0
2025-11-26,319.2,321.67,316.1,317.52,3024994.0
2025-11-28,317.8,322.31,317.52,320.13,1802225.0
